simulation,baseline,baseline,algo_1,algo_1,algo_2,algo_2,algo_3,algo_3
3204,0.1584819719502769,4.343431023771949e-05,0.17071153814711107,6.0226641932339786e-05,0.4705576021682681,0.00018928354838363293,0.3321666762757706,0.00013817520409368622
3205,0.16883515544584538,5.0168899405899866e-05,0.16200959343773771,5.690025103736372e-05,0.4381399994943591,0.00016369385230236287,0.34075702040911704,0.00014842191974940823
3206,0.17109838080941195,5.142727031205562e-05,0.159558441209094,5.719926914841388e-05,0.4741286795347196,0.0001920618198254584,0.34171359739921947,0.00014777297178343346
3207,0.17037745210679023,5.036011543929101e-05,0.15635583135777745,5.4645975773422955e-05,0.4873005302320105,0.00019617377869382893,0.34133214036456383,0.00014611053795818806
3208,0.17414768150361676,5.142645489881316e-05,0.15941127038064407,5.740329996224248e-05,0.4731221662959032,0.00018894522335745071,0.33832650695717753,0.00014272321789532617
3209,0.17648694464867912,5.252196713771119e-05,0.15812770057507855,5.753430948085965e-05,0.48467532099775357,0.0002011942372020638,0.33970355190357215,0.0001422756952039944
3210,0.17277043037595846,5.0288438518229504e-05,0.1601746720066586,5.672505836332883e-05,0.4587212075175513,0.00018461669994669896,0.34113551156430744,0.00014328441203487413
3211,0.1702643453020479,4.837584488167245e-05,0.15818238184482217,5.535462130040889e-05,0.4751107789664328,0.00019906359106148757,0.3437615883174999,0.00014549840510734807
3212,0.1709836325306452,4.8585097789969275e-05,0.15771659685180384,5.521418155774806e-05,0.48542848280547224,0.0002072039564953804,0.3421797068082165,0.00014422193501904154
3213,0.1698572347993702,4.7548222667236144e-05,0.1572948435696637,5.4793124775261096e-05,0.4875720980260027,0.0002060859551332702,0.3463551228718731,0.00014769109994273617
3214,0.17012498267980575,4.817829456026034e-05,0.15528022298036656,5.4346313540257394e-05,0.4774963162144832,0.00019650852786213887,0.34753446219972667,0.00014843431886379477
3215,0.1692752320274471,4.749550340725901e-05,0.15485466922514335,5.450163418186658e-05,0.48970826078440866,0.0002079381631037858,0.34851126667899757,0.00014931685663196014
3216,0.1685735699153998,4.74437490504786e-05,0.15315450593526184,5.360763316200271e-05,0.48587521121570554,0.00020570679034253103,0.3481827016496379,0.00014953562555100657
3217,0.16801380885800324,4.698535265884234e-05,0.15324426669672292,5.263723677693469e-05,0.482214596920464,0.0001998559036610321,0.34896802223616563,0.00015055658957783706
3218,0.16649570262684643,4.6139409164753335e-05,0.1531268971256362,5.2448819046414665e-05,0.4835051023071884,0.00020417675991001903,0.34826159406370066,0.00015035482940554577
3219,0.16820638176895542,4.7077424964007435e-05,0.15258294383041865,5.2802880905089054e-05,0.4740929327216083,0.00019660744926375877,0.3490965221647292,0.00015141267979653278
3220,0.16820624544238386,4.689024512636819e-05,0.15192742651293392,5.269623477821168e-05,0.47793492479530675,0.00020052602627452013,0.3502889578937063,0.00015207453536546025
3221,0.16799404919580052,4.6457918597144916e-05,0.15281993847238245,5.3700718280701645e-05,0.4793424259537092,0.00020418697383640702,0.3492479693310937,0.0001510193971091477
3222,0.16707309335534964,4.601377821596408e-05,0.1512454903833997,5.2870959625853173e-05,0.4912695805726631,0.00021499899622511384,0.3499506473625392,0.0001519021182575127
3223,0.16646490920934595,4.583493138116776e-05,0.14943257129463577,5.168252194936682e-05,0.49566503455647254,0.0002190181557718384,0.3510719213183472,0.00015294281099867069
3224,0.16498127542371627,4.502096040865985e-05,0.14972025302402797,5.169037293916337e-05,0.4843407890091108,0.00021082928677891572,0.35112064507627566,0.00015226653992269433
3225,0.16438581731748583,4.508010283867602e-05,0.15015982593597232,5.163859947669177e-05,0.4721085119691092,0.00020065593111632672,0.35222173319769917,0.00015349773467522837
3226,0.16453715238767952,4.496481964730028e-05,0.1502575020918473,5.21642937999942e-05,0.4800469513457888,0.00020825943336349767,0.35129842505307624,0.0001530237886694436
3227,0.16467853444901648,4.5011690097115947e-05,0.1495841302427836,5.201997082334759e-05,0.4812959504316635,0.0002111966418968648,0.3511676225502106,0.00015318912935965377
3228,0.16467676340305198,4.494334907978473e-05,0.14805115456181628,5.13312764655871e-05,0.4768440885353571,0.00020539533058215554,0.3503491422791061,0.00015287711262941685
3229,0.16412831046634582,4.4704297266576214e-05,0.14786170216551925,5.127154477506781e-05,0.48510664332296355,0.00020977868984977212,0.3504724551333252,0.000153228032376841
3230,0.16414774030311063,4.461246564926947e-05,0.14846088064345095,5.166290880024943e-05,0.47507251923089344,0.0002025640460283082,0.35063477904626944,0.00015321811284284476
3231,0.16324694610050944,4.409033327261612e-05,0.14788291674461343,5.1471756282821506e-05,0.4704452040528394,0.00019889042356338664,0.35124947392051775,0.00015355166051289138
3232,0.1644416170906306,4.475820632140442e-05,0.14709249201460545,5.093531353744576e-05,0.47203184044316204,0.0002008568626034577,0.35150514701905267,0.00015420274408902343
3233,0.16530375769155334,4.5199380593553416e-05,0.14626135516510544,5.053767236767304e-05,0.47392109195047455,0.00020436881941150243,0.35068030478556367,0.00015383243130030137
3234,0.16603637732539855,4.591252094570082e-05,0.14614185460880846,5.058395775894899e-05,0.4656742164204628,0.0001975157770475457,0.35072098636602406,0.00015386678493173108
3235,0.16477368184771435,4.5336650553501234e-05,0.14610177842803326,5.024088683287812e-05,0.4611913148939636,0.00019288969767302996,0.35004404374006287,0.00015337549193918825
3236,0.16512808132186668,4.531601828983697e-05,0.14626926023931203,5.053041103194302e-05,0.45540711339072365,0.00018821183590396408,0.3490755920959712,0.00015290089783294306
3237,0.16576548735348168,4.5660583186584575e-05,0.1465930272903555,5.0776566082428094e-05,0.4609366388923307,0.00019185632804023708,0.35025653703381376,0.00015346719718142604
3238,0.16596753359625716,4.574006487863606e-05,0.1459019512257456,5.049026295464317e-05,0.4651739018706222,0.00019530333897608784,0.35082920371318604,0.0001536682058221334
3239,0.1660459430312176,4.5600239272957917e-05,0.1471517688693958,5.111057145292813e-05,0.46838156240245243,0.00019953410418957422,0.3514875336680917,0.0001539617335389225
3240,0.1657232528934561,4.545492996000432e-05,0.14651779936595916,5.054708732642197e-05,0.4759635728492929,0.00020553337688204352,0.3505579466559187,0.00015324678711884732
3241,0.16598736969602282,4.558884146572719e-05,0.14581221772113717,5.021091729572156e-05,0.47816093448588537,0.00020795412550482907,0.35169691156348365,0.0001540202443540496
3242,0.16587147285711804,4.5655374118387625e-05,0.1454914415802523,5.016032452753827e-05,0.4796382625805079,0.00020974340036712202,0.3515829069147427,0.0001540442161374097
3243,0.16583752503349353,4.562513802476844e-05,0.14542910214852653,4.997649737342682e-05,0.4837298394136955,0.00021461560126989315,0.3512497087543499,0.0001538254078158363
3244,0.16545572055194024,4.545198854735634e-05,0.14616378302393465,4.95780150912061e-05,0.482712748178299,0.00021289616617564024,0.35201934332911,0.00015421686033107902
3245,0.16502865838328434,4.520670779268545e-05,0.1456973960644164,4.9355170621512034e-05,0.4858056835838721,0.00021523014473347494,0.3524951496552053,0.0001542051004336194
3246,0.16500507303203266,4.5215527485760346e-05,0.1452619890434847,4.924763058422048e-05,0.4814306036031524,0.0002110709051374021,0.3525097391640981,0.00015432882433406503
3247,0.16517158647746794,4.5362814892423644e-05,0.145446058169926,4.8637068132030706e-05,0.48485059466626523,0.00021375085193476798,0.3515859479958193,0.00015387222688659935
3248,0.16543963828787858,4.5538862053132935e-05,0.1470095099055832,4.909693115005368e-05,0.4827795531082835,0.00021211336164412165,0.3523790713150865,0.00015411994269272386
3249,0.16557593562515616,4.561156537048888e-05,0.14748456823457812,4.947990799145139e-05,0.47966094505465995,0.0002097339266052847,0.35173934291249803,0.0001537602572740718
3250,0.16588608960579276,4.5734490204036264e-05,0.14713569136637963,4.94020650598307e-05,0.4806811251864338,0.00021076525731046297,0.3512467558935732,0.00015319982747018148
3251,0.1661438274491733,4.597305566210191e-05,0.1471720589670309,4.959757290995281e-05,0.4863401592740988,0.00021553626930711738,0.3521549514824915,0.00015373069494690225
3252,0.16660330159597378,4.625409611560515e-05,0.14661839151868733,4.931132475738713e-05,0.4825288443124859,0.00021186000001484391,0.3523485711510409,0.00015416006339298935
3253,0.16590855105527957,4.586811779505196e-05,0.1464828419758462,4.912523279268376e-05,0.47778466476500014,0.000208176292160164,0.35192376264801073,0.000153567347118051
3254,0.16606401935567533,4.587360296151598e-05,0.1466493492787454,4.916676685016345e-05,0.47314032939268375,0.00020465381206066376,0.3518502890341928,0.00015367443282267418
3255,0.16671160496652815,4.618862155204879e-05,0.14693525850100775,4.951012098219616e-05,0.47133598744717065,0.0002030791740244961,0.3518500490286482,0.0001536439998957044
3256,0.16657754736836772,4.602036430863214e-05,0.1466617760276948,4.923680891603245e-05,0.4690201595227801,0.0002016773920415471,0.35230956279031145,0.00015415548684465872
3257,0.16603291078542906,4.5756652353140176e-05,0.1465671013797294,4.935469949471889e-05,0.4727347095005037,0.00020419962418029595,0.3522728873844392,0.00015413511549807848
3258,0.1659255261837566,4.559941859820373e-05,0.14683699871641331,4.9545417681825745e-05,0.47420033011550544,0.00020633091960153472,0.35149484233853906,0.00015379455138231035
3259,0.16580003346170696,4.5496098670022896e-05,0.14700718425963383,4.9764857384548e-05,0.47040764533203,0.00020315638206616456,0.35155544876041855,0.0001537147661680306
3260,0.16613421132839298,4.555861102318011e-05,0.14723077063642345,5.006412148795546e-05,0.47378168620061606,0.00020620579316222665,0.3516468313188135,0.00015379524162561337
3261,0.16579475975354468,4.526322194720665e-05,0.14700324310899324,4.998445823276851e-05,0.4753700638904335,0.00020779257792951261,0.3518433727971282,0.00015400178338175727
3262,0.16569460682827647,4.5183250543745375e-05,0.14703537990528157,5.002658667178555e-05,0.4712243034584753,0.00020455514367953532,0.3511911953200945,0.00015355973152102298
3263,0.1661016840044626,4.536021339250589e-05,0.14675979385337562,5.0017883397478885e-05,0.46726285401682727,0.00020123070260955089,0.3505629645741084,0.0001530212307852507
3264,0.16625286348315568,4.546471526999759e-05,0.1463393054243013,4.987603315914705e-05,0.4688799334098508,0.00020357458944391565,0.3494911279553686,0.00015213809382482498
3265,0.16617152821604514,4.5543052089794955e-05,0.1460765056961951,4.986562388646262e-05,0.4636781925333401,0.0001992219290789632,0.34875490540377263,0.0001514318818379064
3266,0.16600900925741943,4.54841632596142e-05,0.1462012470797185,5.005477614925611e-05,0.4672421982479394,0.0002017321442378378,0.348312714753111,0.00015135440760170475
3267,0.16621568209141627,4.5618608433169924e-05,0.14602440982439327,5.001352678457012e-05,0.46609858257589626,0.00020096241135202105,0.3477989506247604,0.00015084658011844446
3268,0.1659758797968997,4.5518920875226605e-05,0.14641339645533358,5.008390436158891e-05,0.46879855335523246,0.00020273431112599312,0.3482225619883536,0.00015108243038552228
3269,0.1665287238547282,4.578949570489639e-05,0.14614658714259765,4.9978858534562834e-05,0.4656092002101596,0.00020014571480399913,0.34806015615006675,0.00015116985465350277
3270,0.1664385599713802,4.5716462404485735e-05,0.14611928073783045,5.0124242117585986e-05,0.4640981012805467,0.00019980527736704302,0.34865410689067194,0.00015156047237778797
3271,0.16623989511681125,4.55249475112791e-05,0.14576587566761726,5.000783869901679e-05,0.4683564401580248,0.0002035115107741276,0.34861642281216576,0.00015153151362569484
3272,0.16619975688494865,4.5463449251833124e-05,0.14600188873122738,5.0149411105044345e-05,0.46793154757853783,0.00020415068059233905,0.34888732350026075,0.00015186247514964424
3273,0.16611700409379448,4.54156604105183e-05,0.14611056763987804,5.0138787018534056e-05,0.4660460922233112,0.000201904705041449,0.3487443587990955,0.0001519024172021185
3274,0.16599359120716425,4.5275366259279025e-05,0.1462301335497187,5.020097610808382e-05,0.4648699829493257,0.00020088468590877815,0.34817139663307495,0.00015135446924623765
3275,0.16538806774737633,4.498531583924509e-05,0.14664041540396494,5.022699202338113e-05,0.4628810573223573,0.00019893177222634134,0.3481103710887018,0.000151363329037894
3276,0.16515229108818827,4.4802949938810504e-05,0.14623524564004503,4.988423219160813e-05,0.4628447373024631,0.00019821711040886019,0.348194313546314,0.00015142362541558562
3277,0.16515871363300907,4.470743433391671e-05,0.14626106015726417,4.988807919802298e-05,0.466914548616657,0.00020082050324533117,0.348567305225467,0.00015177061664610074
3278,0.1648414005360296,4.451892154102991e-05,0.14617203165934722,4.986336588666879e-05,0.47031031671716433,0.00020362782361776455,0.34917541912702976,0.00015206114666091474
3279,0.16476216861321946,4.44492950618043e-05,0.14580774521787182,4.9716900370090655e-05,0.46881112010708725,0.00020228748254366713,0.34988526701803824,0.00015266435029763235
3280,0.16447947073202035,4.427135081080953e-05,0.14560780408867344,4.966301290731964e-05,0.4704350996514277,0.00020378735631670816,0.3501629835937917,0.0001531355248783544
3281,0.16421467054200822,4.414562482344704e-05,0.1456356887260979,4.9745315176617226e-05,0.47284434035992845,0.00020596921528062936,0.3501312871718161,0.00015286688594009262
3282,0.16396720171384457,4.3979092218457236e-05,0.14532712202079787,4.948096174946717e-05,0.4755166804717269,0.00020716201910887805,0.3496327635726735,0.00015261855025882717
3283,0.16434258451645056,4.420436419433757e-05,0.14528685062450583,4.9529243579031205e-05,0.4727530501567921,0.00020513119209362868,0.3494560133794319,0.00015255309410689642
3284,0.16450979584543246,4.428494610298113e-05,0.14540184067314468,4.962769091772236e-05,0.46953052233946846,0.00020250157678835398,0.3496158002177573,0.00015261863661138785
3285,0.16456719487104618,4.431428869756168e-05,0.14527952417426218,4.95851180125184e-05,0.4712013548277931,0.0002039112019796647,0.34947688775996427,0.0001525312345554445
3286,0.16470511873262259,4.4361029642634726e-05,0.14557947747588035,4.976887351786736e-05,0.47089704927318793,0.0002037057768077036,0.35000946207468386,0.00015281577050214987
3287,0.16468143826531925,4.432220331902209e-05,0.14590360299987776,4.977637887913243e-05,0.47144224824286574,0.00020429360268932998,0.3498431145109159,0.00015259969064983884
3288,0.16465443513639488,4.4321214850374563e-05,0.14622194484210435,4.9926292498544485e-05,0.4678800182071787,0.00020156654353659459,0.3493376732522553,0.0001521880905145928
3289,0.16493651460542094,4.442546217456171e-05,0.14605641072150477,4.978753245625655e-05,0.4663970531065852,0.00020041659546135348,0.3494188923209034,0.00015221755376126016
3290,0.16439203211421716,4.416730730307075e-05,0.14653839152456005,5.000915989982723e-05,0.4675948920556896,0.0002019452213756761,0.34919703884190606,0.00015209802923949343
3291,0.16462928894426074,4.430683788242583e-05,0.14651323205284503,5.004595020637243e-05,0.4706150755241243,0.00020485950834210688,0.3486528825425135,0.00015171602361660502
3292,0.16426250511498566,4.4116574616958666e-05,0.14696093524549858,5.0305929394760045e-05,0.4712914131074674,0.00020580197810725402,0.3486528037642306,0.00015166203633283228
3293,0.16428810407858793,4.416445890041519e-05,0.14664749257783416,5.019222438879303e-05,0.47406388706091146,0.00020805830274827903,0.34852009496474323,0.00015166229582790384
